PESEL,Date of acceptance to the position,Salary,Education
53031929235,2020-01-01,4056.52,Vocational Training
44121882925,2020-01-01,4074.4,Associate Degree
89071306756,2020-01-01,811.164,Doctorate (PhD)
56062200227,2020-01-01,817.998,Bachelor's Degree
39021665822,2020-01-01,815.55,Doctorate (PhD)
38102384515,2020-01-01,4083.67,Master's Degree
48020219550,2020-01-01,4057.57,Bachelor's Degree
7092777454,2020-01-01,4102.7,Associate Degree
54031144442,2020-01-01,4056.46,Bachelor's Degree
31104454,2020-01-01,4061.82,Associate Degree
56022741252,2020-01-01,4043.84,Vocational Training
91062725552,2020-01-01,4086.2,Associate Degree
43062039702,2020-01-01,4086.16,High School Diploma
8051907222,2020-01-01,4079.9,Professional Certification
82083077559,2020-01-01,4071.83,Postgraduate Diploma
51072676303,2020-01-01,4086.63,Master's Degree
43021439509,2020-01-01,4045.5,Vocational Training
60072179327,2020-01-01,815.616,Bachelor's Degree
90111605810,2020-01-01,810.588,Certificate Program
46122327951,2020-01-01,810.25,Vocational Training
83031878550,2020-01-01,809.262,Vocational Training
2051795009,2020-01-01,4066.28,Certificate Program
30120258658,2020-01-01,4054.27,Associate Degree
92110988400,2020-01-01,812.842,Doctorate (PhD)
38012969231,2020-01-01,813.474,Diploma
3081759308,2020-01-01,810.424,Certificate Program
29070772949,2020-01-01,817.06,Doctorate (PhD)
65051328558,2020-01-01,4059.28,Vocational Training
47110331901,2020-01-01,4107.64,Associate Degree
80071254056,2020-01-01,4068.7,High School Diploma
2051550558,2020-01-01,4059.29,Doctorate (PhD)
30102496726,2020-01-01,4075.67,Associate Degree
83082007112,2020-01-01,814.172,Certificate Program
62052887916,2020-01-01,811.608,Certificate Program
26010217449,2020-01-01,816.604,Associate Degree
84123140605,2020-01-01,819.352,Bachelor's Degree
56082787744,2020-01-01,821.344,Doctorate (PhD)
53081696817,2020-01-01,816.26,Doctorate (PhD)
54090955159,2020-01-01,4059.05,Diploma
85051034509,2020-01-01,4078.35,Doctorate (PhD)
83030413451,2020-01-01,4104.01,Bachelor's Degree
92102208558,2020-01-01,811.656,Master's Degree
63081413457,2020-01-01,821.952,Bachelor's Degree
5110904754,2020-01-01,819.25,Bachelor's Degree
57022793256,2020-01-01,820.748,Associate Degree
10040147542,2020-01-01,4082.65,Master's Degree
66121754350,2020-01-01,4078.57,Certificate Program
87031461659,2020-01-01,4098.37,High School Diploma
2052826456,2020-01-01,4077.09,Postgraduate Diploma
78030346636,2020-01-01,815.414,Associate Degree
62050701409,2020-01-01,4091.66,Associate Degree
91011138545,2020-01-01,4062.26,Doctorate (PhD)
65061557056,2020-01-01,4044.81,Postgraduate Diploma
45031250651,2020-01-01,4072.77,Bachelor's Degree
99061448403,2020-01-01,4070.22,Postgraduate Diploma
85082567447,2020-01-01,4060.11,Associate Degree
99122185959,2020-01-01,4075.52,High School Diploma
59050966338,2020-01-01,4071.09,Certificate Program
65032814317,2020-01-01,4082.39,Doctorate (PhD)
55092436055,2020-01-01,4089.86,Bachelor's Degree
92031043736,2020-01-01,4057.12,Professional Certification
60090545609,2020-01-01,4065.16,Doctorate (PhD)
40071857604,2020-01-01,4059.13,Associate Degree
60100634958,2020-01-01,816.634,Professional Certification
65032313212,2020-01-01,821.388,Associate Degree
82051729424,2020-01-01,814.368,Associate Degree
41112636255,2020-01-01,811.972,Professional Certification
1120848152,2020-01-01,818.47,Doctorate (PhD)
92071929955,2020-01-01,815.682,Associate Degree
10070267357,2020-01-01,4098.18,Master's Degree
6073070717,2020-01-01,4056.24,Doctorate (PhD)
67110398638,2020-01-01,4083.12,Postgraduate Diploma
87081497024,2020-01-01,4063.67,Diploma
27093057647,2020-01-01,4087.78,Professional Certification
45062714650,2020-01-01,4065.18,Postgraduate Diploma
45030133355,2020-01-01,4059.18,Certificate Program
54012025102,2020-01-01,4082.22,Professional Certification
28011087746,2020-01-01,4054.37,Postgraduate Diploma
1090926551,2020-01-01,813.532,Certificate Program
85112895854,2020-01-01,819.066,Doctorate (PhD)
51082080514,2020-01-01,812.748,Doctorate (PhD)
82120719118,2020-01-01,4095.97,High School Diploma
27110235153,2020-01-01,4056.57,High School Diploma
60090132315,2020-01-01,4076.59,Postgraduate Diploma
53090783100,2020-01-01,4080.41,Diploma
77120131332,2020-01-01,4103.7,Associate Degree
92022182411,2020-01-01,4116.7,High School Diploma
68090684832,2020-01-01,4058.99,Certificate Program
73070107555,2020-01-01,4050.68,Postgraduate Diploma
50031866441,2020-01-01,4072.4,Postgraduate Diploma
25101283754,2020-01-01,822.182,Associate Degree
74020136050,2020-01-01,819.034,Vocational Training
90070983350,2020-01-01,816.06,Associate Degree
31052293353,2020-01-01,814.136,Vocational Training
87120682141,2020-01-01,819.332,Associate Degree
59062794057,2020-01-01,811.43,Diploma
96012578754,2020-01-01,4108.79,Doctorate (PhD)
89040425633,2020-01-01,4079.05,Postgraduate Diploma
40122912328,2020-01-01,4075.84,Postgraduate Diploma
56120775151,2020-01-01,4067.54,Professional Certification
70042558225,2020-01-01,4056.2,Vocational Training
46091796350,2020-01-01,819.922,Doctorate (PhD)
97022002255,2020-01-01,817.016,Certificate Program
33052580154,2020-01-01,818.056,Diploma
48021510636,2020-01-01,813.154,Professional Certification
40091914028,2020-01-01,821.33,Associate Degree
73041841754,2020-01-01,819.024,Postgraduate Diploma
80120377013,2020-01-01,4064.91,Master's Degree
26102259559,2020-01-01,4063.41,High School Diploma
42092322051,2020-01-01,4077.62,Vocational Training
25081236221,2020-01-01,4109.78,Doctorate (PhD)
38122160155,2020-01-01,4056.06,Professional Certification
78021267436,2020-01-01,4069.7,Certificate Program
4110780111,2020-01-01,4083.96,Doctorate (PhD)
82051217714,2020-01-01,4054.81,Vocational Training
10092510042,2020-01-01,4107.13,Doctorate (PhD)
6071670353,2020-01-01,817.07,Diploma
86020511456,2020-01-01,815.946,Vocational Training
47102947725,2020-01-01,817.644,Associate Degree
99092772157,2020-01-01,815.992,Professional Certification
46012827914,2020-01-01,814.346,Professional Certification
5032666743,2020-01-01,4119.23,Associate Degree
55041873058,2020-01-01,4090.05,Postgraduate Diploma
54042940031,2020-01-01,4126.41,Associate Degree
65062722635,2020-01-01,4091.72,Postgraduate Diploma
43012053523,2020-01-01,822.46,Bachelor's Degree
73021612156,2020-01-01,818.56,Vocational Training
33082637255,2020-01-01,812.726,Certificate Program
60022261052,2020-01-01,4054.14,Professional Certification
61071183254,2020-01-01,4056.12,Certificate Program
8012996018,2020-01-01,4069.04,Diploma
79053068455,2020-01-01,4123.48,Associate Degree
1022160927,2020-01-01,4081.28,Master's Degree
80082224743,2020-01-01,4085.78,High School Diploma
63091027204,2020-01-01,4080.04,Bachelor's Degree
34050137805,2020-01-01,4106.03,Bachelor's Degree
81051887222,2020-01-01,4061.12,Associate Degree
72102470250,2020-01-01,815.43,Diploma
92081661454,2020-01-01,813.846,Vocational Training
8062304852,2020-01-01,812.206,Associate Degree
32120973058,2020-01-01,4075.3,Bachelor's Degree
57010318038,2020-01-01,4089.53,Vocational Training
58010291226,2020-01-01,4069.92,Postgraduate Diploma
27091894248,2020-01-01,4086.34,Certificate Program
31081967023,2020-01-01,4054.66,Professional Certification
57100403404,2020-01-01,4048.56,Professional Certification
3051495524,2020-01-01,4105.42,Bachelor's Degree
30051772751,2020-01-01,811.714,Certificate Program
33062977225,2020-01-01,4128.74,Doctorate (PhD)
64110875756,2020-01-01,4105.25,Diploma
53081419447,2020-01-01,4101.62,Master's Degree
25111202323,2020-01-01,4102.29,Master's Degree
52020795453,2020-01-01,4125.24,High School Diploma
73072199200,2020-01-01,4129.96,Associate Degree
62040457118,2020-01-01,4063.26,Vocational Training
37062903129,2020-01-01,4076.16,High School Diploma
95072977835,2020-01-01,824.298,Associate Degree
99112492751,2020-01-01,822.072,Master's Degree
52061203704,2020-01-01,813.114,Master's Degree
47062144101,2020-01-01,819.514,Vocational Training
87041793959,2020-01-01,813.598,High School Diploma
70111703954,2020-01-01,4076.64,Associate Degree
96030104632,2020-01-01,4078.07,Postgraduate Diploma
56072075251,2020-01-01,4079.59,Doctorate (PhD)
71111061743,2020-01-01,4126.9,Master's Degree
79022502355,2020-01-01,4124.89,Bachelor's Degree
55070457557,2020-01-01,4078.59,Postgraduate Diploma
29062049754,2020-01-01,4097.76,Professional Certification
71100796357,2020-01-01,4095.74,Certificate Program
47110310058,2020-01-01,813.92,Master's Degree
42022331452,2020-01-01,817.952,Doctorate (PhD)
70082055542,2020-01-01,818.448,Professional Certification
68061165104,2020-01-01,816.804,Associate Degree
71031843607,2020-01-01,4118.01,Doctorate (PhD)
34121122059,2020-01-01,4085.83,Postgraduate Diploma
32012316123,2020-01-01,4093.15,Professional Certification
62092629255,2020-01-01,4086.89,Associate Degree
33157818,2020-01-01,4052.97,Certificate Program
6042106359,2020-01-01,4069.31,Professional Certification
76031931727,2020-01-01,819.042,Postgraduate Diploma
63070945712,2020-01-01,822.286,Master's Degree
91052796157,2020-01-01,816.97,Diploma
76112396209,2020-01-01,820.618,Master's Degree
27061851851,2020-01-01,4116.05,High School Diploma
63071182219,2020-01-01,4056.49,Postgraduate Diploma
8031221412,2020-01-01,4089.85,Diploma
29041988931,2020-01-01,4059.96,Vocational Training
49123017537,2020-01-01,4100.66,Diploma
42080300207,2020-01-01,4109.78,Bachelor's Degree
88101141437,2020-01-01,4092.38,Postgraduate Diploma
88111260409,2020-01-01,4130.95,Doctorate (PhD)
81072183114,2020-01-01,810.574,Professional Certification
68091876933,2020-01-01,822.566,Bachelor's Degree
75092811401,2020-01-01,4091.85,Vocational Training
49061275257,2020-01-01,4099.14,Doctorate (PhD)
85081597133,2020-01-01,4102.72,Doctorate (PhD)
70091554029,2020-01-01,4098.71,Diploma
34061294609,2020-01-01,4075.23,Bachelor's Degree
67050488251,2020-01-01,4076.15,Doctorate (PhD)
98092113151,2020-01-01,4088.42,Diploma
83091800755,2020-01-01,4068.97,Certificate Program
98122997212,2020-01-01,4079.33,High School Diploma
91070932504,2020-01-01,4058.61,Diploma
81103131648,2020-01-01,4093.82,Professional Certification
8021285956,2020-01-01,4103.98,High School Diploma
25013072752,2020-01-01,4082.35,Diploma
59111256358,2020-01-01,821.538,Master's Degree
67092036555,2020-01-01,823.982,Doctorate (PhD)
92030932255,2020-01-01,4084,Certificate Program
89011193255,2020-01-01,4115.28,Bachelor's Degree
58093024328,2020-01-01,4089.22,Professional Certification
52031527009,2020-01-01,4069.61,Diploma
81102761947,2020-01-01,4095.17,Vocational Training
92101082614,2020-01-01,4101.84,High School Diploma
70120396255,2020-01-01,4123.12,Associate Degree
52011579400,2020-01-01,820.056,Certificate Program
33070130957,2020-01-01,814.048,High School Diploma
6111452222,2020-01-01,814.308,Postgraduate Diploma
34082715336,2020-01-01,815.424,Master's Degree
55121070852,2020-01-01,1102.51,Associate Degree
33070214655,2020-01-01,4060.67,Certificate Program
66050973459,2020-01-01,4123.35,Doctorate (PhD)
73092461909,2020-01-01,4083.64,Vocational Training
27010588142,2020-01-01,4071.94,Vocational Training
75081832934,2020-01-01,816.768,Vocational Training
4121022826,2020-01-01,818.672,Doctorate (PhD)
25041794808,2020-01-01,813.9,Bachelor's Degree
31042874151,2020-01-01,4109.78,Vocational Training
86091519559,2020-01-01,4059.95,Diploma
65020903458,2020-01-01,4065.63,Postgraduate Diploma
98100205757,2020-01-01,4086.67,Diploma
65072070128,2020-01-01,4083.87,Postgraduate Diploma
94032111155,2020-01-01,825.608,High School Diploma
66110105552,2020-01-01,817.592,Associate Degree
97081326116,2020-01-01,826.378,Doctorate (PhD)
58042313000,2020-01-01,822.062,Professional Certification
55010955813,2020-01-01,4102.06,High School Diploma
87112297155,2020-01-01,4073.44,Professional Certification
39080260116,2020-01-01,4114.47,Associate Degree
79042733146,2020-01-01,4130.73,Doctorate (PhD)
10060426210,2020-01-01,4064.91,Vocational Training
83103189003,2020-01-01,4092.39,Professional Certification
99052457359,2020-01-01,4057.37,Professional Certification
57082070742,2020-01-01,4088.75,Vocational Training
61111330851,2020-01-01,4090.39,Postgraduate Diploma
69061958411,2020-01-01,4091.13,Doctorate (PhD)
4031590859,2020-01-01,4117.42,Diploma
52021926449,2020-01-01,4126.62,Master's Degree
43111099952,2020-01-01,4073.44,Associate Degree
37072680601,2020-01-01,823.822,Certificate Program
9062733022,2020-01-01,812.712,Professional Certification
55012358416,2020-01-01,823.276,Bachelor's Degree
9081823159,2020-01-01,820.02,High School Diploma
75111969421,2020-01-01,827.79,Bachelor's Degree
92091097656,2020-01-01,4126.13,Associate Degree
94031287822,2020-01-01,4101.57,Master's Degree
38041435824,2020-01-01,4101.14,Associate Degree
59120324912,2020-01-01,4077.39,Master's Degree
63011581951,2020-01-01,4081.99,Bachelor's Degree
97110247816,2020-01-01,827.348,Doctorate (PhD)
71071930732,2020-01-01,816.366,Bachelor's Degree
85121712357,2020-01-01,819.72,Professional Certification
28101158853,2020-01-01,823.602,Diploma
33122511758,2020-01-01,821.204,Professional Certification
37040657141,2020-01-01,4076.9,Certificate Program
64080684352,2020-01-01,4097.47,Diploma
32022356355,2020-01-01,4081.89,Diploma
3100491154,2020-01-01,4079.54,High School Diploma
64060925958,2020-01-01,4068.97,Postgraduate Diploma
87111258650,2020-01-01,4100.76,High School Diploma
70091948554,2020-01-01,4095.73,Doctorate (PhD)
76080662951,2020-01-01,4135.01,High School Diploma
38040889105,2020-01-01,4098.86,Associate Degree
28091626242,2020-01-01,4109.79,Certificate Program
42103186502,2020-01-01,4123.68,Professional Certification
1030490524,2020-01-01,4150.79,Associate Degree
4040166904,2020-01-01,4060.82,Certificate Program
51071950747,2020-01-01,4139.1,Doctorate (PhD)
35051209658,2020-01-01,826.128,Associate Degree
2012293359,2020-01-01,817.342,Professional Certification
9122142847,2020-01-01,4120.22,Certificate Program
27112604111,2020-01-01,4116.2,Doctorate (PhD)
69111363941,2020-01-01,4148.88,Bachelor's Degree
87101224052,2020-01-01,4091.44,Doctorate (PhD)
68021596306,2020-01-01,4099.55,Associate Degree
8050174119,2020-01-01,4084.86,Master's Degree
45101929834,2020-01-01,4105.06,Associate Degree
61012657844,2020-01-01,4103.2,Vocational Training
52070285122,2020-01-01,831.14,Doctorate (PhD)
47073188824,2020-01-01,818.344,Doctorate (PhD)
25011173257,2020-01-01,811.904,Postgraduate Diploma
85051795057,2020-01-01,814.788,Doctorate (PhD)
52040243453,2020-01-01,817.072,Master's Degree
84071574150,2020-01-01,816.392,Doctorate (PhD)
42032830259,2020-01-01,821.018,Professional Certification
88031956158,2020-01-01,817.66,Master's Degree
69081068352,2020-01-01,823.958,Doctorate (PhD)
48051061050,2020-01-01,4080.46,Vocational Training
58010994938,2020-01-01,4084.53,Master's Degree
4011683922,2020-01-01,4104.81,Doctorate (PhD)
58041467014,2020-01-01,4102.84,Professional Certification
69041377115,2020-01-01,4119.81,Vocational Training
2072752357,2020-01-01,4110.22,Certificate Program
41090213231,2020-01-01,821.072,Postgraduate Diploma
42060910224,2020-01-01,817.72,Certificate Program
29062782321,2020-01-01,819.164,Professional Certification
88080446057,2020-01-01,820.122,Certificate Program
36060817612,2020-01-01,819.768,Bachelor's Degree
46071263955,2020-01-01,4089.04,Associate Degree
99112097758,2020-01-01,4073.97,Professional Certification
69032513924,2020-01-01,4099.87,Associate Degree
45032859231,2020-01-01,4090.6,Vocational Training
47030516811,2020-01-01,4131.02,Bachelor's Degree
54071282054,2020-01-01,4109.06,Associate Degree
73051666257,2020-01-01,4090.21,High School Diploma
41082792557,2020-01-01,4106.15,Professional Certification
28070737853,2020-01-01,4118.01,Vocational Training
35081932317,2020-01-01,825.444,High School Diploma
88082993137,2020-01-01,823.32,Diploma
43050323453,2020-01-01,823.42,Postgraduate Diploma
62071207258,2020-01-01,821.446,Bachelor's Degree
71092798810,2020-01-01,819.988,Postgraduate Diploma
90081076708,2020-01-01,813.774,Certificate Program
93082349123,2020-01-01,4152.76,Doctorate (PhD)
51050407354,2020-01-01,4079.46,Doctorate (PhD)
57031539023,2020-01-01,4139.02,High School Diploma
70041928751,2020-01-01,4138.32,High School Diploma
85071273605,2020-01-01,4087.9,Master's Degree
78040433553,2020-01-01,4062.24,Postgraduate Diploma
28110388759,2020-01-01,825.696,Professional Certification
82121825236,2020-01-01,4103.5,Bachelor's Degree
56062814356,2020-01-01,4118.2,Professional Certification
93030717059,2020-01-01,4075.58,Vocational Training
77052047905,2020-01-01,4142.24,Bachelor's Degree
89021383950,2020-01-01,4124.31,Certificate Program
61021418834,2020-01-01,4111,Professional Certification
44052611744,2020-01-01,4079.05,Associate Degree
52070486936,2020-01-01,4083.09,Vocational Training
87092357957,2020-01-01,4064.81,Vocational Training
35041445246,2020-01-01,4090.49,High School Diploma
97060362540,2020-01-01,823.42,Vocational Training
97011711645,2020-01-01,820.618,Master's Degree
58111734501,2020-01-01,829.258,Doctorate (PhD)
38082876958,2020-01-01,813.244,Certificate Program
39110316103,2020-01-01,817.052,Vocational Training
