PESEL,Date of acceptance to the position,Salary,Education
47110413355,2019-08-13,6462.88,High School Diploma
82092462155,2018-04-21,7125.91,Master's Degree
49031951314,2011-12-16,9818.82,Bachelor's Degree
95032489046,2017-12-07,7080.97,Diploma
79030800326,2011-10-29,9821.85,Doctorate (PhD)
57061221215,2016-11-12,7160.52,Master's Degree
53020548843,2011-05-12,10943.06,Postgraduate Diploma
73042358451,2012-07-12,9954.5,Professional Certification
85030101558,2017-09-04,7204.33,Vocational Training
78100676704,2018-12-28,6492.48,Professional Certification
47030190552,2013-06-10,10213.4,Associate Degree
98090546603,2014-08-23,8192.5,Master's Degree
31030611256,2014-01-31,10236.78,Bachelor's Degree
74081261322,2019-02-08,6512.16,Master's Degree
5041418250,2017-06-07,7328.41,Master's Degree
65061163255,2012-11-22,8370.7,Certificate Program
68051448354,2012-08-09,9514.79,Postgraduate Diploma
37070610657,2011-01-06,10404.9,Certificate Program
30063093758,2016-10-15,7446.16,Master's Degree
37122556654,2011-07-29,8735.42,Diploma
112574453,2014-09-20,8843.89,Postgraduate Diploma
32042613254,2019-05-19,6214.72,Diploma
96040175000,2011-12-04,8313.01,Diploma
25110361410,2013-08-02,9772.3,Postgraduate Diploma
59081991358,2015-10-03,7797.54,Professional Certification
51070419252,2018-07-30,7076.61,High School Diploma
54071356254,2018-05-16,6609.07,Postgraduate Diploma
82031900452,2017-03-01,6878.32,Postgraduate Diploma
29101684140,2019-01-21,6346.75,High School Diploma
39123016551,2018-07-11,6984.28,Professional Certification
34082737457,2014-02-17,8586.75,Certificate Program
80010587351,2015-05-18,8842.47,Associate Degree
81102714259,2015-07-27,8662.86,Vocational Training
10090568115,2017-10-16,7071.86,Vocational Training
77070967434,2016-04-03,7679.74,Professional Certification
55111641459,2015-09-13,7436.32,Bachelor's Degree
44071384344,2016-10-25,8373.55,Master's Degree
39040687519,2013-08-01,10610.68,Doctorate (PhD)
59030309056,2013-03-02,11209.96,Doctorate (PhD)
75120790757,2016-10-02,7222.82,Professional Certification
47072417855,2012-05-26,8734.41,Associate Degree
59060660653,2013-08-09,10786.06,Associate Degree
37020204853,2013-08-01,9738.26,Associate Degree
48072901353,2010-03-28,10954.05,Vocational Training
62060345255,2018-03-04,6617.03,Vocational Training
99081957853,2015-10-07,8452.36,Bachelor's Degree
33031394941,2014-01-02,8708.94,Bachelor's Degree
43061201236,2019-07-01,6296.73,Associate Degree
57121633354,2015-08-09,8621.52,Associate Degree
10051692622,2010-11-19,12546.66,Associate Degree
7090613914,2014-08-08,9074.36,Postgraduate Diploma
54053063129,2016-06-08,7251.04,Associate Degree
51062589240,2012-11-27,10174.92,Professional Certification
89021507459,2014-05-18,7940.76,Master's Degree
31080876333,2015-09-25,8098.97,Professional Certification
70101508152,2015-10-20,8170.09,Professional Certification
83121052851,2016-03-30,7169.55,Diploma
85011825356,2018-03-11,6616.36,Postgraduate Diploma
95082188803,2016-11-26,7185.78,Master's Degree
42112746559,2011-07-07,12182.03,High School Diploma
36122918150,2015-04-24,8882.62,High School Diploma
48082259501,2015-10-16,7656.11,Doctorate (PhD)
45062278459,2014-02-12,9185.17,Diploma
60110256249,2015-06-15,8264.19,Associate Degree
36030224747,2012-06-27,8737.58,Certificate Program
66090725944,2011-02-27,12278.49,High School Diploma
51012876301,2018-01-23,6959.14,Diploma
80031489944,2012-12-14,9759.09,Professional Certification
26112605252,2016-11-02,7369.81,Diploma
33071586337,2019-02-25,6437.81,Certificate Program
4050890105,2011-04-07,11193.39,High School Diploma
96031214716,2010-09-11,12735.03,Master's Degree
37101010711,2016-02-02,7258.48,Professional Certification
41061164243,2018-09-11,6635.32,Master's Degree
36111581354,2013-04-16,9597.87,Doctorate (PhD)
5041891453,2015-09-30,7982.81,Professional Certification
36120290555,2014-03-29,9218.69,Vocational Training
88090691151,2010-06-03,10076.65,Master's Degree
80071975120,2011-01-13,11645.41,Doctorate (PhD)
66013134653,2013-07-13,9724.7,Professional Certification
90092403221,2014-11-17,8428.61,Certificate Program
34123035445,2013-01-11,8311.11,Diploma
79122975756,2012-08-11,9912.73,Professional Certification
83101060812,2014-04-01,8639.53,Associate Degree
56072656425,2010-09-08,10835.13,Certificate Program
3070901651,2014-08-12,8365.88,Associate Degree
3081000510,2011-03-03,9835.15,Professional Certification
66020613853,2015-08-21,8024.6,Vocational Training
54090915706,2015-02-26,8023.29,Certificate Program
74091091441,2019-05-18,6218.3,Diploma
62062142454,2016-10-16,7436.44,Master's Degree
57091519658,2010-01-17,10539.97,Master's Degree
70042462102,2019-07-25,6244.0,High School Diploma
44012404258,2012-10-19,9888.63,Professional Certification
43012515054,2018-06-18,7077.96,Doctorate (PhD)
10051506950,2010-06-16,9321.37,Doctorate (PhD)
77022794958,2011-05-25,8514.25,Postgraduate Diploma
89122902157,2017-04-12,7615.75,High School Diploma
54112951653,2011-03-10,11401.72,Master's Degree
98101912328,2012-02-11,8666.13,Professional Certification
82081442050,2017-11-26,7301.34,Doctorate (PhD)
66071219411,2014-11-01,7644.56,Professional Certification
91060801650,2012-06-16,8435.7,Diploma
70022131253,2010-01-19,10132.61,Professional Certification
55110769857,2013-06-05,8265.2,Professional Certification
69051010721,2016-06-11,7992.95,Bachelor's Degree
50110598658,2017-03-02,7383.76,Vocational Training
73010456141,2013-08-05,7719.63,Vocational Training
85043069944,2019-06-19,6014.18,Diploma
30112828559,2017-01-26,8172.49,Master's Degree
2073127404,2012-10-11,10947.38,Master's Degree
97122304107,2015-04-29,7797.52,High School Diploma
43061825535,2017-09-08,7107.8,Professional Certification
32120212722,2010-09-10,11148.19,Master's Degree
92040158559,2015-02-23,7546.23,Professional Certification
42070565159,2010-05-06,10315.12,Bachelor's Degree
79081751619,2015-03-23,7446.78,Certificate Program
54111337041,2017-12-25,7631.45,Master's Degree
72121964402,2010-06-12,10990.62,Master's Degree
42121074535,2012-03-27,8966.04,Master's Degree
89071858154,2019-04-26,6408.26,Bachelor's Degree
97090292125,2012-08-30,9538.33,Professional Certification
4092615432,2013-08-07,8753.39,Vocational Training
90091220412,2018-05-07,7352.28,Doctorate (PhD)
120251852,2019-05-22,6189.15,Master's Degree
56031671430,2012-12-10,9941.49,High School Diploma
68092535754,2013-03-15,9886.68,Associate Degree
98072105127,2019-06-15,6400.46,Bachelor's Degree
5121963751,2018-07-03,6742.52,Professional Certification
41070417251,2019-09-05,6109.6,Vocational Training
33102694033,2015-11-10,8721.29,Bachelor's Degree
97032850934,2013-02-08,10367.27,Associate Degree
91102028454,2015-01-23,7547.87,Postgraduate Diploma
55011600750,2019-09-08,6056.39,Associate Degree
33092195059,2013-03-16,8962.65,Professional Certification
93012543254,2016-06-16,7344.3,Doctorate (PhD)
55121097657,2017-03-07,8146.5,Associate Degree
34080830008,2016-05-15,8058.64,Diploma
55120611742,2016-12-08,7540.15,Postgraduate Diploma
83121804953,2012-02-10,9507.42,Postgraduate Diploma
27111383954,2019-06-13,6097.8,Diploma
41112989452,2013-08-26,9554.06,Professional Certification
35101938257,2010-03-30,10571.92,Associate Degree
6122604254,2013-06-07,9608.26,Master's Degree
57070850507,2012-08-06,8793.23,Diploma
33042905558,2014-11-13,8424.11,Professional Certification
60468727,2011-10-07,10777.79,Vocational Training
86112847056,2015-10-31,8076.6,Bachelor's Degree
38060219159,2011-03-25,9226.68,High School Diploma
39092641255,2014-11-04,9013.92,Doctorate (PhD)
2112328155,2012-10-08,8230.46,Diploma
59031007113,2012-12-19,8234.99,Diploma
34050243658,2011-07-13,9565.43,Doctorate (PhD)
9060170403,2015-09-01,7253.63,Certificate Program
25092068754,2010-02-04,10455.55,Certificate Program
68063012930,2014-02-13,8250.63,Certificate Program
92012635956,2016-04-23,7823.14,Certificate Program
70021861849,2018-09-14,6805.91,Doctorate (PhD)
48101899259,2014-04-18,8027.97,Vocational Training
82061741256,2012-07-21,10787.98,Bachelor's Degree
4042568537,2015-11-06,7392.24,High School Diploma
54110917819,2015-10-17,7153.74,Vocational Training
32846050,2014-11-21,9476.3,Bachelor's Degree
83070942052,2011-11-24,10935.73,Diploma
95121068228,2013-06-05,8117.62,Diploma
58062965254,2010-03-02,9721.25,High School Diploma
56101659357,2012-05-12,9822.0,Doctorate (PhD)
25053126950,2010-11-26,9537.88,High School Diploma
46122328549,2015-02-02,8626.95,Professional Certification
39060771434,2018-11-11,6697.37,High School Diploma
72040642533,2017-11-04,7020.47,Associate Degree
9050427559,2018-06-07,6670.69,Vocational Training
6050325740,2018-03-15,7053.82,Doctorate (PhD)
80073034054,2018-05-28,6810.71,Diploma
97053188650,2014-02-08,7667.43,Vocational Training
39091510853,2016-07-04,7607.83,High School Diploma
40100228250,2010-04-15,11186.28,Postgraduate Diploma
49022377350,2019-11-17,6195.6,Vocational Training
78111732156,2017-12-25,7134.24,Vocational Training
9010480341,2017-09-09,6916.53,Master's Degree
82736833,2012-04-03,10296.66,Doctorate (PhD)
84010974658,2017-03-16,7266.32,Certificate Program
49030650559,2011-02-06,12480.96,Associate Degree
56070772624,2014-02-22,8991.9,Professional Certification
60061822928,2014-02-13,8708.77,Postgraduate Diploma
45120194424,2017-12-09,7084.21,Diploma
25070617750,2012-04-26,10339.44,Doctorate (PhD)
49110989757,2012-03-07,8285.49,Diploma
86102102158,2010-10-04,9021.08,Vocational Training
64111281455,2015-09-04,8673.15,High School Diploma
7120540209,2018-12-04,6404.18,Bachelor's Degree
47082422342,2014-03-04,8878.65,Diploma
72120605825,2016-02-05,8139.08,Associate Degree
35081490134,2013-10-29,8683.83,Doctorate (PhD)
30111412416,2017-05-24,7042.81,Postgraduate Diploma
91012594836,2013-06-29,9175.23,Postgraduate Diploma
61062641321,2019-06-05,6350.49,Vocational Training
45080126657,2018-09-12,6697.66,Doctorate (PhD)
41072359850,2012-04-19,9060.09,Master's Degree
95061824359,2010-09-16,9509.75,Postgraduate Diploma
55082335452,2017-04-13,6743.6,Postgraduate Diploma
65032720555,2018-09-19,6339.56,Certificate Program
61100517856,2013-06-27,10030.57,Associate Degree
58081850955,2015-09-28,7352.09,Professional Certification
30012124553,2012-05-13,10528.24,Postgraduate Diploma
89122114859,2015-07-07,8438.58,Doctorate (PhD)
52031793956,2010-11-04,11237.12,Associate Degree
10100697954,2011-06-10,10258.46,Associate Degree
4072190854,2018-02-06,6479.77,Postgraduate Diploma
45112071012,2012-05-05,11134.17,Associate Degree
76071996250,2019-04-04,6547.74,Doctorate (PhD)
53062486558,2017-02-10,7078.87,Associate Degree
47100247155,2015-02-16,8242.01,Diploma
8092100123,2010-05-08,11706.16,Diploma
89041245405,2013-12-21,8553.29,Bachelor's Degree
4071387853,2017-08-26,7233.04,Vocational Training
75121641243,2019-10-08,6015.47,Certificate Program
82611422,2013-12-23,9904.78,Doctorate (PhD)
83100742856,2018-09-12,6832.45,Diploma
49012702658,2013-07-13,10574.18,High School Diploma
57020312354,2010-02-14,12844.35,High School Diploma
35082998655,2016-02-18,8227.56,High School Diploma
88112536154,2013-02-27,8815.26,Diploma
61111001050,2018-06-18,6693.82,Diploma
62030332621,2018-03-08,6910.35,Diploma
41011569555,2015-05-29,8659.24,Associate Degree
69122886358,2017-09-04,7053.15,Master's Degree
73082588151,2012-01-04,11815.2,Bachelor's Degree
71021518748,2013-09-29,8312.69,Diploma
32070372453,2018-03-31,6894.92,Bachelor's Degree
96012515609,2012-10-25,9884.14,Professional Certification
41031225659,2016-03-29,8707.68,Master's Degree
91022563714,2010-10-31,12686.52,Bachelor's Degree
1072865544,2017-06-13,7267.21,Associate Degree
123095752,2012-11-21,8612.37,Postgraduate Diploma
98020343210,2016-01-17,8005.24,Master's Degree
2012845440,2011-07-01,10254.53,Certificate Program
72071952133,2018-09-18,6326.64,Certificate Program
98082546754,2016-12-25,7191.34,Postgraduate Diploma
25013150058,2013-07-04,8658.18,Associate Degree
86101155751,2014-09-09,8844.34,Master's Degree
74031859959,2014-11-16,7914.89,Postgraduate Diploma
31122175031,2013-12-14,8100.67,Certificate Program
53082692553,2015-04-23,8161.55,Doctorate (PhD)
34092064424,2013-02-16,10046.5,Bachelor's Degree
31031624350,2018-09-20,6486.09,Certificate Program
46111398151,2014-08-05,7848.16,High School Diploma
48102412150,2017-09-06,7447.04,Doctorate (PhD)
3082367447,2016-05-10,7322.13,Diploma
49062844609,2015-11-17,7454.35,Vocational Training
63051006302,2012-10-23,9863.07,Master's Degree
73102516856,2013-01-12,9371.56,Professional Certification
55121070852,2019-10-23,6036.04,Associate Degree
81013168727,2011-08-25,9141.5,Diploma
80071714516,2019-01-13,6676.52,Bachelor's Degree
73006321,2012-04-04,11636.79,Master's Degree
65022603318,2018-05-19,7035.85,Bachelor's Degree
69062397457,2019-03-18,6270.23,Certificate Program
84032051021,2019-12-02,6022.47,High School Diploma
94042611953,2017-09-29,7195.06,Vocational Training
84031237453,2016-06-06,7409.79,Doctorate (PhD)
9091605152,2010-07-22,9523.39,Diploma
33080212654,2015-04-07,7866.9,Certificate Program
30071887758,2017-09-21,7039.69,Postgraduate Diploma
93061706828,2017-06-15,6741.94,Certificate Program
79072063453,2017-10-21,7292.77,Diploma
4060644828,2018-08-31,6616.93,Doctorate (PhD)
42050120107,2014-01-08,9000.1,Certificate Program
2052201040,2018-03-14,7389.38,Doctorate (PhD)
57080969552,2012-11-20,9660.62,Associate Degree
36120905927,2018-05-26,7196.13,Bachelor's Degree
65051328558,2019-11-09,6086.28,Vocational Training
58122933856,2015-07-26,7818.0,Postgraduate Diploma
85121571855,2015-06-01,9511.95,Bachelor's Degree
90072816315,2018-01-01,6850.54,Professional Certification
57082658913,2013-08-12,8341.16,Certificate Program
78101396432,2017-09-13,7010.75,Doctorate (PhD)
5091342152,2014-03-19,8812.02,Certificate Program
47040170038,2019-02-20,6593.87,Associate Degree
80052458853,2013-07-03,9159.41,Vocational Training
57112364146,2014-08-26,8765.77,Diploma
66040294708,2019-04-26,6377.99,High School Diploma
68111981759,2015-03-22,8360.26,Diploma
56101034910,2015-09-16,7518.43,Diploma
40032244403,2017-07-24,6697.32,Vocational Training
1031060052,2014-09-25,9165.93,Associate Degree
33111884104,2016-05-17,7672.76,Associate Degree
91121555748,2010-09-06,9517.2,Vocational Training
37112480314,2013-04-16,9378.82,Bachelor's Degree
35111531406,2015-09-06,7575.11,Associate Degree
36122733225,2011-11-09,8827.82,Doctorate (PhD)
32032447054,2019-11-13,5893.32,Certificate Program
48052296439,2018-10-15,6903.81,High School Diploma
33042110826,2015-05-28,7577.39,Professional Certification
85062101313,2017-02-15,8007.17,Master's Degree
77082547552,2010-08-20,10880.29,Master's Degree
54011338353,2010-08-30,10160.03,Vocational Training
95053126328,2019-04-08,6655.94,High School Diploma
29020878053,2012-02-29,8257.91,Vocational Training
30081543257,2010-05-03,9401.1,Doctorate (PhD)
98032793700,2010-08-22,11073.98,Diploma
33122963203,2019-06-27,6078.22,Associate Degree
71092439447,2012-09-24,8755.46,Professional Certification
80103053239,2016-03-30,8585.0,Associate Degree
33102010453,2014-08-17,7907.08,Vocational Training
37052307328,2017-12-18,7554.59,Bachelor's Degree
79111549456,2014-07-25,9299.22,Certificate Program
47032761752,2012-07-08,10053.62,Diploma
97030417032,2014-03-09,9828.48,High School Diploma
45033022856,2018-06-27,6815.36,Postgraduate Diploma
40091607133,2016-09-04,7832.72,Diploma
67090534208,2014-03-24,8487.73,Postgraduate Diploma
8121148052,2010-11-04,8632.07,Professional Certification
7092771427,2018-05-17,7002.8,Associate Degree
33061158843,2017-06-22,7389.39,Bachelor's Degree
100383834,2014-02-16,8288.9,Diploma
85042836956,2017-06-01,7088.76,Postgraduate Diploma
80112650605,2010-07-05,11342.69,Associate Degree
44061823257,2019-09-23,6298.94,Vocational Training
81080253054,2010-04-29,9077.42,Vocational Training
77120397255,2012-11-29,11166.58,Associate Degree
51020852359,2013-01-01,10823.59,Bachelor's Degree
5030484059,2013-06-27,9148.39,Associate Degree
40100211304,2013-06-29,8878.31,Postgraduate Diploma
68042221744,2016-12-28,7268.53,High School Diploma
82071819444,2018-09-17,6828.08,Master's Degree
41082698754,2012-07-07,9960.38,Vocational Training
94062620858,2011-09-19,10079.82,Master's Degree
73070755208,2010-07-18,10652.25,Vocational Training
67103157941,2018-12-08,6756.91,Associate Degree
62110541826,2010-05-10,11354.97,Associate Degree
45102614353,2017-05-11,7631.97,Doctorate (PhD)
91051105639,2019-11-21,6029.87,Postgraduate Diploma
110392110,2017-06-17,7291.17,Vocational Training
49032160203,2018-09-18,6514.62,Postgraduate Diploma
26050826911,2017-03-26,7634.44,Diploma
86051067225,2015-04-12,8774.82,Doctorate (PhD)
8010943159,2015-08-31,7927.81,Certificate Program
52010698625,2016-05-31,7531.2,Vocational Training
87051325748,2015-04-30,7586.5,Doctorate (PhD)
39121389855,2014-08-19,9665.61,Doctorate (PhD)
64030179552,2013-01-10,9866.34,Doctorate (PhD)
34060488001,2017-10-30,6677.61,Professional Certification
47102537236,2010-01-07,10190.19,High School Diploma
76041786113,2011-03-30,9018.44,Professional Certification
27011762716,2010-06-08,9842.26,Certificate Program
91070744451,2010-06-22,11540.24,High School Diploma
97062725813,2017-06-13,7304.19,Certificate Program
1021734550,2014-12-11,8275.08,Postgraduate Diploma
28111308150,2012-05-22,9252.64,Diploma
99120674143,2018-08-20,6897.51,Bachelor's Degree
48053101514,2018-02-21,7228.65,High School Diploma
45052567851,2012-12-07,9329.65,Diploma
7053068359,2016-01-13,7606.87,Master's Degree
79121353122,2011-01-15,9520.56,Certificate Program
26090941357,2019-12-06,5939.24,Doctorate (PhD)
